feature_count,rank,feature_name,standardization_mean,standardization_scale,standardized_coefficient,raw_coefficient
78,40,bottom4_dark_left,71.0610932475884,33.8789688894628,-0.113781830381851,-0.00335847973275362
78,41,white_left_border_max,25.6913183279743,37.4737485129423,0.0991638006069718,0.00264622047545427
78,42,white_centroid_x,49.3252715822529,8.76574992712647,-0.0726171527944737,-0.00828419170044457
78,43,bottom_white_run_std,22.3541708264501,12.3330680227559,0.104575792879992,0.00847930074552724
78,44,grid_dark_r2_c5,68.2368703108253,39.9692515328295,-0.124089922559232,-0.00310463463288294
78,45,grid_dark_r3_c4,72.569667738478,35.0184707523315,-0.0954816823910129,-0.00272660913911141
78,46,grid_dark_r3_c5,71.8716505894962,34.726528020778,-0.1146594840346,-0.00330178369591096
78,47,vertical_white_columns_75,22.1511254019293,28.2917631411089,0.0905080227322582,0.003199094460138
78,48,bottom_edge_valid_percent,18.8327974276527,24.0703475366737,0.0813182467071122,0.00337835781486808
78,49,grid_dark_r1_c3,65.7033762057878,33.9498822353987,0.0325536598282487,0.000958874013244908
78,50,row_dark_min,52.9549839228296,31.6028464303414,-0.0787221956921753,-0.00249098434426449
78,51,center_column_dark_max,85.4769560557342,26.1878262756081,-0.0748283266641982,-0.00285737066821368
78,52,internal_white_mean,17.8275053590568,16.7952764112757,0.0674839575324702,0.00401803196803383
78,53,grid_dark_r4_c4,74.5578778135048,33.5910387584617,-0.0624493373709286,-0.00185910706185582
78,54,dark_center,68.7209051206988,27.0709733555944,-0.0657340232688471,-0.00242821055620679
78,55,white_left_border_mean,13.5361736334405,23.1347837356906,0.0700472314770639,0.00302778847113234
78,56,white_top_border_max,92.6714898177921,21.821860934737,-0.0561528705845722,-0.00257323931962124
78,57,grid_dark_r3_c3,65.5533226152197,33.1362837228386,-0.0591048760021063,-0.00178369054588247
78,58,grid_dark_r2_c1,67.1235262593784,39.3214818499132,-0.0868984804908233,-0.00220994927969672
78,59,white_bottom_border_max,92.9260450160772,19.5313431710141,-0.0775447328438594,-0.00397027138199801
78,60,bottom_white_run_max,92.9260450160772,19.5313431710141,-0.0775447328438594,-0.00397027138199801
78,61,center_row_dark_std,15.086253956279,12.0621735681342,-0.0340518320631208,-0.00282302620425549
78,62,right_edge_residual,1.21356249275136,3.41322914119808,-0.00926593939367708,-0.00271471354847997
78,63,dark_bbox_width,94.9565916398714,11.9658336170974,-0.0590515003715848,-0.00493500931579132
78,64,grid_dark_r4_c2,69.4011254019293,33.3494125141303,-0.0524104504180765,-0.00157155543282419
78,65,row_dark_std,9.81927467151223,10.7099758934092,-0.0286504814822452,-0.00267512100562956
78,66,grid_dark_r2_c2,68.1752411575562,36.3623523712168,-0.0405195966420986,-0.00111432825435608
78,67,grid_dark_r4_c3,72.2441050375134,29.0465238466601,-0.0431242662023612,-0.00148466186281082
78,68,column_dark_max,91.8810289389067,18.5784820094802,-0.0281242264811159,-0.00151380648143183
78,69,bottom_edge_slope,-0.0887196841400481,3.3190967894751,0.0225091004894107,0.00678169451423874
78,70,grid_dark_r1_c2,70.7020364415863,35.5814251126038,-0.0394246275373912,-0.0011080114810642
78,71,dark_bbox_height,93.7165058949625,17.0614039414802,-0.0293737910767195,-0.00172165146417436
78,72,internal_white_max,38.2668810289389,30.7476644208534,0.0162162663119667,0.000527398311950116
78,73,right_edge_slope,0.0892057241095904,0.507093408285124,0.0213816231438254,0.0421650583393171
78,74,center_row_dark_min,43.4563516821039,33.0165108563975,-0.0095135719335208,-0.000288145890851376
